inspection_id,project_id,inspection_type,inspection_date,inspector_id,location,result,defects_found,corrective_action,reinspection_date,remarks,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
INS-728F5897,PRJ-004,Formwork,2022-07-04,EMP-0083,"Level 1, Zone B",Failed,5,A alone expect administration career three.,2022-07-13,Feel develop talk.,,2022-07-04T16:50:00,2022-07-04T16:50:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-D284B528,PRJ-004,Concrete Pour,2021-04-27,EMP-0081,"Level 17, Zone B",Failed,5,Try memory number occur behind.,2021-05-06,,,2021-04-27T08:03:00,2021-04-27T08:03:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-5DF924FB,PRJ-004,Concrete Pour,2022-01-15,EMP-0080,"Level 28, Zone D",Passed,0,,,Economic eight feel now notice design baby foot.,,2022-01-15T07:58:00,2022-01-15T07:58:00,system@alrashdeng.ae,1,True,
INS-B0894DE4,PRJ-004,Rebar Placement,2022-01-28,EMP-0090,"Level 12, Zone D",Passed,0,,,Standard believe politics also space high sister.,,2022-01-28T07:56:00,2022-01-28T07:56:00,system@alrashdeng.ae,1,True,
INS-D13032DB,PRJ-004,Concrete Pour,2022-10-19,EMP-0079,"Level 18, Zone B",Passed,0,,,,,2022-10-19T13:53:00,2022-10-19T13:53:00,system@alrashdeng.ae,1,True,
INS-DEAA543E,PRJ-004,Formwork,2021-12-30,EMP-0086,"Level 17, Zone D",Passed,0,,,,,2021-12-30T08:55:00,2021-12-30T08:55:00,system@alrashdeng.ae,1,True,
INS-9A307096,PRJ-004,Formwork,2022-07-20,EMP-0096,"Level 17, Zone D",Passed,0,,,,,2022-07-20T10:58:00,2022-07-20T10:58:00,system@alrashdeng.ae,1,True,
INS-61EAAA65,PRJ-004,Concrete Pour,2022-10-23,EMP-0095,"Level 14, Zone A",Failed,5,Fight American music.,2022-11-01,Force recently check purpose.,,2022-10-23T12:16:00,2022-10-23T12:16:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-985A9548,PRJ-004,Formwork,2022-12-03,EMP-0089,"Level 39, Zone C",Passed,0,,,,,2022-12-03T16:14:00,2022-12-03T16:14:00,system@alrashdeng.ae,1,True,
INS-4A2F3876,PRJ-004,MEP Rough-In,2022-03-25,EMP-0082,"Level 29, Zone B",Conditional,3,Challenge from live seat nature energy.,,,,2022-03-25T08:10:00,2022-03-25T08:10:00,system@alrashdeng.ae,1,True,
INS-2160446E,PRJ-004,Rebar Placement,2021-12-09,EMP-0090,"Level 14, Zone C",Failed,5,Lose cup house number.,2021-12-12,,,2021-12-09T16:52:00,2021-12-09T16:52:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-3F09F7A6,PRJ-004,Concrete Pour,2022-03-16,EMP-0082,"Level 27, Zone D",Passed,0,,,,,2022-03-16T17:21:00,2022-03-16T17:21:00,system@alrashdeng.ae,1,True,
INS-52CB1AE0,PRJ-004,Final Handover,2021-09-06,EMP-0083,"Level 35, Zone C",Passed,0,,,,,2021-09-06T10:37:00,2021-09-06T10:37:00,system@alrashdeng.ae,1,True,
INS-ABF7A5D0,PRJ-004,Waterproofing,2022-05-29,EMP-0097,"Level 47, Zone C",Passed,0,,,,,2022-05-29T07:32:00,2022-05-29T07:32:00,system@alrashdeng.ae,1,True,
INS-521BE8C2,PRJ-004,Structural,2021-12-18,EMP-0087,"Level 0, Zone D",Failed,5,Order agency fight write pattern wrong.,2021-12-28,Perhaps key under do rate choose.,,2021-12-18T13:54:00,2021-12-18T13:54:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-0DF63417,PRJ-004,Formwork,2022-06-25,EMP-0079,"Level 34, Zone A",Passed,0,,,,,2022-06-25T08:36:00,2022-06-25T08:36:00,system@alrashdeng.ae,1,True,
INS-DE668DD0,PRJ-004,Concrete Pour,2021-09-06,EMP-0083,"Level 11, Zone A",Passed,0,,,Add really born late age.,,2021-09-06T11:56:00,2021-09-06T11:56:00,system@alrashdeng.ae,1,True,
INS-8BE27516,PRJ-004,Concrete Pour,2021-08-17,EMP-0086,"Level 16, Zone A",Passed,0,,,,,2021-08-17T09:57:00,2021-08-17T09:57:00,system@alrashdeng.ae,1,True,
INS-9F7FAE0C,PRJ-004,Fire Safety,2022-02-21,EMP-0084,"Level 15, Zone B",Passed,0,,,,,2022-02-21T09:15:00,2022-02-21T09:15:00,system@alrashdeng.ae,1,True,
INS-AB132032,PRJ-004,Rebar Placement,2022-06-25,EMP-0079,"Level 9, Zone C",Passed,0,,,Heavy town money.,,2022-06-25T12:22:00,2022-06-25T12:22:00,system@alrashdeng.ae,1,True,
INS-CA0841DE,PRJ-004,Rebar Placement,2021-09-14,EMP-0097,"Level 46, Zone B",Passed,0,,,Even let war at produce production tree growth.,,2021-09-14T11:21:00,2021-09-14T11:21:00,system@alrashdeng.ae,1,True,
INS-A63FCF12,PRJ-004,Concrete Pour,2021-06-17,EMP-0085,"Level 25, Zone C",Conditional,5,Discuss herself with between firm term.,,Because current whom night Republican always two.,,2021-06-17T16:12:00,2021-06-17T16:12:00,system@alrashdeng.ae,1,True,
INS-28317F0D,PRJ-004,MEP Rough-In,2021-10-13,EMP-0083,"Level 18, Zone B",Passed,0,,,,,2021-10-13T09:37:00,2021-10-13T09:37:00,system@alrashdeng.ae,1,True,
INS-A00F230B,PRJ-004,Formwork,2021-04-25,EMP-0078,"Level 34, Zone A",Passed,0,,,,,2021-04-25T15:41:00,2021-04-25T15:41:00,system@alrashdeng.ae,1,True,
INS-80520405,PRJ-004,Rebar Placement,2021-10-12,EMP-0082,"Level 50, Zone C",Passed,0,,,Speech personal these three spring.,,2021-10-12T08:10:00,2021-10-12T08:10:00,system@alrashdeng.ae,1,True,
INS-39BFC9B6,PRJ-004,Concrete Pour,2021-05-01,EMP-0092,"Level 49, Zone C",Failed,4,Game hotel case role.,2021-05-10,,,2021-05-01T16:38:00,2021-05-01T16:38:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-A0226155,PRJ-004,Formwork,2022-02-20,EMP-0079,"Level 7, Zone B",Failed,1,Individual of interview fine painting.,2022-03-02,,,2022-02-20T08:30:00,2022-02-20T08:30:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-2379C05F,PRJ-004,Waterproofing,2022-01-08,EMP-0096,"Level 23, Zone C",Passed,0,,,,,2022-01-08T07:24:00,2022-01-08T07:24:00,system@alrashdeng.ae,1,True,
INS-DCD28B97,PRJ-004,Waterproofing,2022-03-28,EMP-0098,"Level 5, Zone B",Passed,0,,,Finally relate model career.,,2022-03-28T12:39:00,2022-03-28T12:39:00,system@alrashdeng.ae,1,True,
INS-A7FECDCD,PRJ-004,Formwork,2022-12-02,EMP-0083,"Level 25, Zone D",Passed,0,,,,,2022-12-02T10:06:00,2022-12-02T10:06:00,system@alrashdeng.ae,1,True,
INS-115C42CD,PRJ-004,Fire Safety,2022-10-25,EMP-0085,"Level 46, Zone D",Passed,0,,,,,2022-10-25T13:54:00,2022-10-25T13:54:00,system@alrashdeng.ae,1,True,
INS-2F237C4D,PRJ-004,Final Handover,2022-03-14,EMP-0088,"Level 9, Zone D",Passed,0,,,,,2022-03-14T08:57:00,2022-03-14T08:57:00,system@alrashdeng.ae,1,True,
INS-078C3875,PRJ-004,Concrete Pour,2021-10-21,EMP-0097,"Level 27, Zone A",Passed,0,,,,,2021-10-21T10:01:00,2021-10-21T10:01:00,system@alrashdeng.ae,1,True,
INS-F610F40D,PRJ-004,Formwork,2022-07-17,EMP-0095,"Level 17, Zone C",Passed,0,,,Field seat start PM scene charge.,,2022-07-17T11:03:00,2022-07-17T11:03:00,system@alrashdeng.ae,1,True,
INS-C32FC21B,PRJ-004,Formwork,2021-08-04,EMP-0081,"Level 4, Zone C",Passed,0,,,,,2021-08-04T12:22:00,2021-08-04T12:22:00,system@alrashdeng.ae,1,True,
INS-9129BC75,PRJ-004,Fire Safety,2022-11-26,EMP-0081,"Level 17, Zone B",Passed,0,,,Discuss discussion reach grow read live maybe painting.,,2022-11-26T09:06:00,2022-11-26T09:06:00,system@alrashdeng.ae,1,True,
INS-633098ED,PRJ-005,Rebar Placement,2021-02-22,EMP-0087,"Level 15, Zone A",Conditional,4,Listen clearly difficult impact why understand wear.,,Score write serious at until.,,2021-02-22T14:58:00,2021-02-22T14:58:00,system@alrashdeng.ae,1,True,
INS-B017C533,PRJ-005,Final Handover,2021-06-25,EMP-0098,"Level 8, Zone C",Failed,3,Term thought into simply part station.,2021-07-07,Hour voice occur movie political region.,,2021-06-25T12:44:00,2021-06-25T12:44:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-D3B6EF1B,PRJ-005,Waterproofing,2020-04-25,EMP-0082,"Level 9, Zone A",Conditional,4,There early Mrs.,,,,2020-04-25T11:40:00,2020-04-25T11:40:00,system@alrashdeng.ae,1,True,
INS-8420E0D8,PRJ-005,Fire Safety,2021-06-24,EMP-0095,"Level 50, Zone A",Conditional,4,While couple keep this similar experience coach family.,,,,2021-06-24T07:19:00,2021-06-24T07:19:00,system@alrashdeng.ae,1,True,
INS-2469D0C2,PRJ-005,Final Handover,2021-05-26,EMP-0093,"Level 2, Zone D",Failed,3,Stop later reveal both single visit receive.,2021-06-08,,,2021-05-26T16:12:00,2021-05-26T16:12:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-0660A3E9,PRJ-005,MEP Rough-In,2020-06-07,EMP-0083,"Level 37, Zone D",Passed,0,,,,,2020-06-07T12:55:00,2020-06-07T12:55:00,system@alrashdeng.ae,1,True,
INS-E552D0A8,PRJ-005,Concrete Pour,2020-06-27,EMP-0083,"Level 21, Zone D",Failed,5,Think bed food possible represent.,2020-07-08,,,2020-06-27T13:17:00,2020-06-27T13:17:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-1D39E9C2,PRJ-005,Fire Safety,2020-06-20,EMP-0098,"Level 32, Zone C",Passed,0,,,Plant be religious risk window partner civil.,,2020-06-20T15:12:00,2020-06-20T15:12:00,system@alrashdeng.ae,1,True,
INS-E98965F2,PRJ-005,Formwork,2020-12-11,EMP-0088,"Level 44, Zone D",Conditional,5,Not process change than condition Republican.,,Final role which eye Congress together.,,2020-12-11T09:25:00,2020-12-11T09:25:00,system@alrashdeng.ae,1,True,
INS-40CBE188,PRJ-005,Concrete Pour,2021-06-14,EMP-0094,"Level 17, Zone D",Passed,0,,,,,2021-06-14T17:37:00,2021-06-14T17:37:00,system@alrashdeng.ae,1,True,
INS-8B22E445,PRJ-005,Fire Safety,2020-04-13,EMP-0087,"Level 13, Zone C",Passed,0,,,Part management describe.,,2020-04-13T08:50:00,2020-04-13T08:50:00,system@alrashdeng.ae,1,True,
INS-1453E17E,PRJ-005,Structural,2021-01-29,EMP-0083,"Level 35, Zone B",Failed,1,Outside each natural people newspaper stay any challenge.,2021-02-03,Already take project study fear turn.,,2021-01-29T07:48:00,2021-01-29T07:48:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-294D43ED,PRJ-005,Formwork,2020-04-30,EMP-0089,"Level 46, Zone D",Passed,0,,,,,2020-04-30T11:28:00,2020-04-30T11:28:00,system@alrashdeng.ae,1,True,
INS-B3292925,PRJ-005,Structural,2021-02-04,EMP-0084,"Level 37, Zone C",Passed,0,,,Occur no whom see growth along shoulder follow.,,2021-02-04T17:00:00,2021-02-04T17:00:00,system@alrashdeng.ae,1,True,
INS-6D651847,PRJ-005,Formwork,2021-05-16,EMP-0083,"Level 15, Zone C",Passed,0,,,,,2021-05-16T16:36:00,2021-05-16T16:36:00,system@alrashdeng.ae,1,True,
INS-227197CA,PRJ-005,Concrete Pour,2021-04-22,EMP-0078,"Level 38, Zone D",Passed,0,,,,,2021-04-22T14:02:00,2021-04-22T14:02:00,system@alrashdeng.ae,1,True,
INS-86ECED99,PRJ-005,Structural,2020-06-01,EMP-0090,"Level 0, Zone C",Passed,0,,,Modern receive partner body role pick.,,2020-06-01T12:52:00,2020-06-01T12:52:00,system@alrashdeng.ae,1,True,
INS-9AD2BB72,PRJ-005,Fire Safety,2021-06-26,EMP-0091,"Level 12, Zone B",Passed,0,,,,,2021-06-26T11:41:00,2021-06-26T11:41:00,system@alrashdeng.ae,1,True,
INS-6D53628B,PRJ-005,Concrete Pour,2021-06-02,EMP-0085,"Level 39, Zone A",Passed,0,,,,,2021-06-02T08:36:00,2021-06-02T08:36:00,system@alrashdeng.ae,1,True,
INS-933C8D00,PRJ-005,MEP Rough-In,2021-01-06,EMP-0089,"Level 48, Zone B",Passed,0,,,,,2021-01-06T09:08:00,2021-01-06T09:08:00,system@alrashdeng.ae,1,True,
INS-9D421BAE,PRJ-005,Waterproofing,2021-06-29,EMP-0092,"Level 5, Zone A",Passed,0,,,Market role marriage space this discussion fact.,,2021-06-29T10:24:00,2021-06-29T10:24:00,system@alrashdeng.ae,1,True,
INS-A01E31F5,PRJ-005,Concrete Pour,2020-07-04,EMP-0091,"Level 1, Zone B",Passed,0,,,,,2020-07-04T17:02:00,2020-07-04T17:02:00,system@alrashdeng.ae,1,True,
INS-CCB03FC5,PRJ-005,Structural,2021-04-01,EMP-0086,"Level 25, Zone A",Passed,0,,,Yourself increase free night point action cut example.,,2021-04-01T13:53:00,2021-04-01T13:53:00,system@alrashdeng.ae,1,True,
INS-8CCC617E,PRJ-005,Final Handover,2021-03-29,EMP-0091,"Level 8, Zone D",Passed,0,,,,,2021-03-29T15:45:00,2021-03-29T15:45:00,system@alrashdeng.ae,1,True,
INS-55520712,PRJ-005,Concrete Pour,2020-08-31,EMP-0078,"Level 36, Zone C",Passed,0,,,,,2020-08-31T09:12:00,2020-08-31T09:12:00,system@alrashdeng.ae,1,True,
INS-F5C9F459,PRJ-005,Structural,2020-09-08,EMP-0080,"Level 28, Zone D",Passed,0,,,,,2020-09-08T10:43:00,2020-09-08T10:43:00,system@alrashdeng.ae,1,True,
INS-D5759337,PRJ-005,MEP Rough-In,2020-04-21,EMP-0084,"Level 50, Zone D",Passed,0,,,,,2020-04-21T17:59:00,2020-04-21T17:59:00,system@alrashdeng.ae,1,True,
INS-7978DC84,PRJ-005,Waterproofing,2020-09-07,EMP-0087,"Level 45, Zone A",Failed,3,Population loss physical.,2020-09-14,,,2020-09-07T10:45:00,2020-09-07T10:45:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-76647043,PRJ-005,Structural,2021-05-14,EMP-0089,"Level 17, Zone C",Passed,0,,,,,2021-05-14T10:29:00,2021-05-14T10:29:00,system@alrashdeng.ae,1,True,
INS-0E5779EC,PRJ-005,Final Handover,2021-03-26,EMP-0093,"Level 42, Zone D",Passed,0,,,,,2021-03-26T14:26:00,2021-03-26T14:26:00,system@alrashdeng.ae,1,True,
INS-AD9E5C1E,PRJ-005,Structural,2021-04-18,EMP-0084,"Level 50, Zone C",Passed,0,,,,,2021-04-18T09:39:00,2021-04-18T09:39:00,system@alrashdeng.ae,1,True,
INS-93D054E4,PRJ-005,Waterproofing,2020-08-27,EMP-0091,"Level 4, Zone D",Passed,0,,,,,2020-08-27T12:06:00,2020-08-27T12:06:00,system@alrashdeng.ae,1,True,
INS-CBB86BE0,PRJ-005,Final Handover,2021-02-10,EMP-0078,"Level 5, Zone D",Failed,4,At chance subject fund heart move.,2021-02-22,,,2021-02-10T09:19:00,2021-02-10T09:19:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-985E7E89,PRJ-005,Formwork,2020-06-21,EMP-0079,"Level 10, Zone C",Conditional,4,Ten seem relate fire.,,,,2020-06-21T11:17:00,2020-06-21T11:17:00,system@alrashdeng.ae,1,True,
INS-E0864418,PRJ-005,Rebar Placement,2020-04-22,EMP-0093,"Level 10, Zone B",Passed,0,,,,,2020-04-22T13:49:00,2020-04-22T13:49:00,system@alrashdeng.ae,1,True,
INS-4D79132C,PRJ-005,MEP Rough-In,2020-07-23,EMP-0094,"Level 24, Zone C",Passed,0,,,,,2020-07-23T07:10:00,2020-07-23T07:10:00,system@alrashdeng.ae,1,True,
INS-5FCC997D,PRJ-005,Waterproofing,2020-07-14,EMP-0095,"Level 23, Zone B",Passed,0,,,,,2020-07-14T09:26:00,2020-07-14T09:26:00,system@alrashdeng.ae,1,True,
INS-17B4E75B,PRJ-005,Concrete Pour,2021-03-27,EMP-0086,"Level 44, Zone D",Failed,1,Media sometimes toward child future low.,2021-04-02,,,2021-03-27T11:04:00,2021-03-27T11:04:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-24AEFBEA,PRJ-005,Concrete Pour,2021-05-06,EMP-0078,"Level 38, Zone C",Conditional,1,State visit quality car.,,,,2021-05-06T12:40:00,2021-05-06T12:40:00,system@alrashdeng.ae,1,True,
INS-DD643387,PRJ-005,Final Handover,2021-02-28,EMP-0086,"Level 11, Zone A",Passed,0,,,,,2021-02-28T11:15:00,2021-02-28T11:15:00,system@alrashdeng.ae,1,True,
INS-0B458C23,PRJ-005,Concrete Pour,2020-11-29,EMP-0079,"Level 37, Zone B",Passed,0,,,,,2020-11-29T08:16:00,2020-11-29T08:16:00,system@alrashdeng.ae,1,True,
INS-55527A3C,PRJ-005,Structural,2021-02-11,EMP-0079,"Level 19, Zone D",Conditional,5,Threat billion she seat against serve police.,,,,2021-02-11T08:18:00,2021-02-11T08:18:00,system@alrashdeng.ae,1,True,
INS-46D28109,PRJ-005,Final Handover,2020-07-11,EMP-0094,"Level 33, Zone C",Passed,0,,,,,2020-07-11T14:03:00,2020-07-11T14:03:00,system@alrashdeng.ae,1,True,
INS-1E1E5D91,PRJ-005,Structural,2020-12-03,EMP-0080,"Level 34, Zone D",Passed,0,,,Chance event address performance method.,,2020-12-03T12:56:00,2020-12-03T12:56:00,system@alrashdeng.ae,1,True,
INS-4563ABBE,PRJ-005,Waterproofing,2020-07-09,EMP-0091,"Level 29, Zone B",Passed,0,,,,,2020-07-09T13:48:00,2020-07-09T13:48:00,system@alrashdeng.ae,1,True,
INS-92F71993,PRJ-005,Structural,2020-06-10,EMP-0095,"Level 50, Zone A",Passed,0,,,,,2020-06-10T11:56:00,2020-06-10T11:56:00,system@alrashdeng.ae,1,True,
INS-E46A0B42,PRJ-005,Rebar Placement,2020-07-27,EMP-0094,"Level 23, Zone A",Conditional,0,Music anything ahead tough anyone himself.,,,,2020-07-27T14:59:00,2020-07-27T14:59:00,system@alrashdeng.ae,1,True,
INS-989B68C0,PRJ-005,Formwork,2020-05-16,EMP-0096,"Level 7, Zone A",Conditional,4,Picture real knowledge green forward cup serve speak.,,,,2020-05-16T07:44:00,2020-05-16T07:44:00,system@alrashdeng.ae,1,True,
INS-7737CFB5,PRJ-005,Structural,2020-05-13,EMP-0078,"Level 18, Zone B",Passed,0,,,,,2020-05-13T13:02:00,2020-05-13T13:02:00,system@alrashdeng.ae,1,True,
INS-EB70BDA9,PRJ-005,Concrete Pour,2020-12-19,EMP-0085,"Level 45, Zone B",Passed,0,,,,,2020-12-19T13:37:00,2020-12-19T13:37:00,system@alrashdeng.ae,1,True,
INS-AF39F2CE,PRJ-005,MEP Rough-In,2021-02-16,EMP-0084,"Level 1, Zone D",Failed,3,Like water century time election guy contain.,2021-03-01,,,2021-02-16T10:01:00,2021-02-16T10:01:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-E1E538A1,PRJ-005,Final Handover,2021-05-25,EMP-0081,"Level 35, Zone B",Passed,0,,,,,2021-05-25T09:26:00,2021-05-25T09:26:00,system@alrashdeng.ae,1,True,
INS-79AF8348,PRJ-005,Final Handover,2020-09-01,EMP-0096,"Level 41, Zone C",Passed,0,,,Goal leave color should.,,2020-09-01T16:01:00,2020-09-01T16:01:00,system@alrashdeng.ae,1,True,
INS-67DB0943,PRJ-005,Final Handover,2021-01-04,EMP-0094,"Level 41, Zone D",Failed,2,For power society mouth.,2021-01-10,,,2021-01-04T12:43:00,2021-01-04T12:43:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-3E628981,PRJ-005,Concrete Pour,2020-10-05,EMP-0090,"Level 30, Zone B",Failed,4,City lot at decade really issue woman.,2020-10-14,,,2020-10-05T17:52:00,2020-10-05T17:52:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-3C749C16,PRJ-005,Final Handover,2020-12-19,EMP-0090,"Level 1, Zone C",Passed,0,,,Production back us off.,,2020-12-19T17:20:00,2020-12-19T17:20:00,system@alrashdeng.ae,1,True,
INS-534BFA86,PRJ-005,Waterproofing,2020-11-12,EMP-0096,"Level 8, Zone B",Passed,0,,,Best knowledge final image our rate others.,,2020-11-12T14:03:00,2020-11-12T14:03:00,system@alrashdeng.ae,1,True,
INS-A9008ECD,PRJ-006,Structural,2025-08-12,EMP-0080,"Level 34, Zone D",Conditional,5,Bed stage thought tough.,,Serious produce laugh.,,2025-08-12T07:26:00,2025-08-12T07:26:00,system@alrashdeng.ae,1,True,
INS-32173525,PRJ-006,MEP Rough-In,2023-12-28,EMP-0083,"Level 3, Zone A",Passed,0,,,,,2023-12-28T09:36:00,2023-12-28T09:36:00,system@alrashdeng.ae,1,True,
INS-91FDA27F,PRJ-006,Concrete Pour,2023-09-22,EMP-0093,"Level 12, Zone B",Conditional,4,Truth view response trip wrong.,,Account worry identify camera family hard nature apply.,,2023-09-22T08:43:00,2023-09-22T08:43:00,system@alrashdeng.ae,1,True,
INS-1C153057,PRJ-006,Formwork,2025-04-03,EMP-0093,"Level 7, Zone B",Failed,3,Tend dog reduce hour fish.,2025-04-17,,,2025-04-03T10:49:00,2025-04-03T10:49:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-361241BE,PRJ-006,Final Handover,2024-04-08,EMP-0080,"Level 29, Zone A",Passed,0,,,,,2024-04-08T11:39:00,2024-04-08T11:39:00,system@alrashdeng.ae,1,True,
INS-8E301BCC,PRJ-006,Formwork,2025-02-16,EMP-0090,"Level 37, Zone C",Passed,0,,,,,2025-02-16T10:45:00,2025-02-16T10:45:00,system@alrashdeng.ae,1,True,
INS-6ACFF20F,PRJ-006,MEP Rough-In,2024-04-10,EMP-0080,"Level 43, Zone B",Conditional,2,Eye their by activity.,,,,2024-04-10T17:38:00,2024-04-10T17:38:00,system@alrashdeng.ae,1,True,
INS-7C98756F,PRJ-006,Concrete Pour,2025-02-01,EMP-0081,"Level 18, Zone C",Conditional,4,Window career case south team throw.,,,,2025-02-01T13:28:00,2025-02-01T13:28:00,system@alrashdeng.ae,1,True,
INS-2E07336D,PRJ-006,Structural,2025-03-25,EMP-0097,"Level 11, Zone A",Passed,0,,,,,2025-03-25T15:28:00,2025-03-25T15:28:00,system@alrashdeng.ae,1,True,
INS-73363302,PRJ-006,Concrete Pour,2024-06-28,EMP-0089,"Level 16, Zone B",Passed,0,,,Green control painting official suggest door.,,2024-06-28T11:14:00,2024-06-28T11:14:00,system@alrashdeng.ae,1,True,
INS-938BD3F8,PRJ-006,Waterproofing,2024-08-20,EMP-0085,"Level 3, Zone B",Failed,5,Almost also low happy oil which.,2024-09-02,Center rule worker worker.,,2024-08-20T08:29:00,2024-08-20T08:29:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-85FAB5EA,PRJ-006,Rebar Placement,2025-06-27,EMP-0091,"Level 30, Zone A",Conditional,3,Because line score whether back plant something fine.,,,,2025-06-27T17:17:00,2025-06-27T17:17:00,system@alrashdeng.ae,1,True,
INS-02C2B367,PRJ-006,MEP Rough-In,2023-04-04,EMP-0081,"Level 21, Zone A",Conditional,0,Law town off former good within far.,,,,2023-04-04T11:56:00,2023-04-04T11:56:00,system@alrashdeng.ae,1,True,
INS-BFDA55C9,PRJ-006,Formwork,2023-08-11,EMP-0098,"Level 32, Zone A",Failed,2,Risk nor article list college.,2023-08-14,,,2023-08-11T14:49:00,2023-08-11T14:49:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-BCC4F0DB,PRJ-006,Rebar Placement,2023-04-02,EMP-0093,"Level 3, Zone B",Passed,0,,,,,2023-04-02T11:02:00,2023-04-02T11:02:00,system@alrashdeng.ae,1,True,
INS-20775CE4,PRJ-006,Concrete Pour,2025-01-05,EMP-0084,"Level 1, Zone A",Passed,0,,,,,2025-01-05T08:29:00,2025-01-05T08:29:00,system@alrashdeng.ae,1,True,
INS-408669BB,PRJ-006,Structural,2024-08-24,EMP-0082,"Level 33, Zone B",Passed,0,,,,,2024-08-24T13:35:00,2024-08-24T13:35:00,system@alrashdeng.ae,1,True,
INS-41C7D9B3,PRJ-006,Waterproofing,2023-07-02,EMP-0087,"Level 33, Zone C",Passed,0,,,Scientist page travel.,,2023-07-02T07:42:00,2023-07-02T07:42:00,system@alrashdeng.ae,1,True,
INS-CECEA5D3,PRJ-006,Final Handover,2025-05-13,EMP-0082,"Level 33, Zone C",Passed,0,,,End red machine son.,,2025-05-13T09:41:00,2025-05-13T09:41:00,system@alrashdeng.ae,1,True,
INS-F7A3F6A6,PRJ-006,Final Handover,2025-09-29,EMP-0098,"Level 17, Zone A",Conditional,0,Other start study sell.,,,,2025-09-29T07:27:00,2025-09-29T07:27:00,system@alrashdeng.ae,1,True,
INS-70AFF6EB,PRJ-006,Rebar Placement,2024-05-12,EMP-0097,"Level 24, Zone A",Failed,1,Decision same generation politics.,2024-05-22,,,2024-05-12T09:00:00,2024-05-12T09:00:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-76C9AEB2,PRJ-006,Concrete Pour,2025-06-01,EMP-0094,"Level 8, Zone A",Failed,1,Live live way two do raise.,2025-06-13,,,2025-06-01T07:40:00,2025-06-01T07:40:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-DECA8598,PRJ-006,Structural,2024-04-17,EMP-0084,"Level 43, Zone C",Passed,0,,,,,2024-04-17T10:20:00,2024-04-17T10:20:00,system@alrashdeng.ae,1,True,
INS-72E5E892,PRJ-006,Structural,2024-06-06,EMP-0098,"Level 41, Zone B",Failed,5,Question which raise American truth PM.,2024-06-13,,,2024-06-06T15:43:00,2024-06-06T15:43:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-A6EDCADD,PRJ-006,Concrete Pour,2026-01-12,EMP-0080,"Level 11, Zone A",Passed,0,,,Friend environment better pressure hospital.,,2026-01-12T11:51:00,2026-01-12T11:51:00,system@alrashdeng.ae,1,True,
INS-AC00F929,PRJ-006,Formwork,2025-06-21,EMP-0087,"Level 10, Zone C",Conditional,1,Side mind question year finish action across attack.,,,,2025-06-21T07:37:00,2025-06-21T07:37:00,system@alrashdeng.ae,1,True,
INS-722944A9,PRJ-006,Formwork,2024-05-10,EMP-0085,"Level 29, Zone C",Passed,0,,,,,2024-05-10T09:35:00,2024-05-10T09:35:00,system@alrashdeng.ae,1,True,
INS-316DA914,PRJ-006,Final Handover,2024-03-04,EMP-0090,"Level 45, Zone A",Passed,0,,,,,2024-03-04T13:41:00,2024-03-04T13:41:00,system@alrashdeng.ae,1,True,
