incident_id,project_id,incident_date,incident_type,severity,description,location,injured_persons,lti_days,root_cause,corrective_action,status,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
INC-CF9AD7AA,PRJ-058,2023-05-19,Medical Treatment,Medium,Music small cost let race fill must political.,"Level 7, West Wing",1,0,Unsafe Condition,While sound experience reality animal whether owner huge.,Closed,—,2023-05-19T10:32:00,2023-05-19T10:32:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-7EE83000,PRJ-058,2023-06-20,Near Miss,Medium,Race eight everything blood year nor ask.,"Level 0, East Wing",0,0,Equipment Failure,Hope war into four.,Open,—,2023-06-20T17:18:00,2023-06-20T17:18:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-2C710B68,PRJ-059,2021-12-25,Near Miss,Medium,Parent general between paper give party.,"Level 26, South Wing",0,0,Unsafe Condition,Artist person center apply prove again as.,Closed,—,2021-12-25T12:38:00,2021-12-25T12:38:00,system@alrashdeng.ae,1,True,—
INC-D327E3A3,PRJ-059,2020-12-25,Near Miss,Medium,Adult decade side federal concern would off respond.,"Level 8, East Wing",0,0,Unsafe Condition,Perhaps best about recent pull.,Open,—,2020-12-25T12:05:00,2020-12-25T12:05:00,system@alrashdeng.ae,1,True,—
INC-1E29A57B,PRJ-060,2025-06-02,Near Miss,Medium,Population company suggest inside.,"Level 33, North Wing",0,0,Unsafe Act,Always attention blood choose left.,Closed,—,2025-06-02T11:50:00,2025-06-02T11:50:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-EA3323DA,PRJ-060,2025-05-04,Medical Treatment,Medium,Opportunity benefit bank certain special step.,"Level 26, East Wing",1,0,Equipment Failure,Sport see arrive happen weight worker quite.,Closed,—,2025-05-04T10:10:00,2025-05-04T10:10:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-92EEED04,PRJ-060,2025-06-08,Medical Treatment,Low,Still newspaper debate loss they.,"Level 50, North Wing",1,0,Unsafe Act,Though morning feel drug rest.,Closed,—,2025-06-08T16:41:00,2025-06-08T16:41:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-C729E964,PRJ-060,2024-08-06,Near Miss,Medium,Approach during staff room them little.,"Level 33, East Wing",0,0,Unsafe Act,Raise bag law daughter.,Closed,—,2024-08-06T15:23:00,2024-08-06T15:23:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-F2E3E262,PRJ-060,2024-04-02,First Aid,Low,Good citizen kitchen paper everyone success.,"Level 3, North Wing",1,0,Lack of Training,Push reflect early letter house.,Closed,—,2024-04-02T07:08:00,2024-04-02T07:08:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-7CC74E77,PRJ-060,2025-04-03,Near Miss,Medium,Those safe they money story team bad commercial.,"Level 15, East Wing",0,0,Equipment Failure,Whose kind media lose marriage Mrs try.,Open,—,2025-04-03T09:32:00,2025-04-03T09:32:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-61205840,PRJ-060,2024-04-09,First Aid,Low,Others term whatever herself.,"Level 50, East Wing",1,0,Unsafe Act,Strong example season magazine.,Open,—,2024-04-09T08:54:00,2024-04-09T08:54:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-04AC010E,PRJ-060,2024-04-02,Near Miss,Low,After back time least bill.,"Level 21, West Wing",0,0,Unsafe Condition,Care simply evidence skill.,Closed,—,2024-04-02T13:31:00,2024-04-02T13:31:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-2E169AB7,PRJ-060,2024-08-11,Lost Time Injury,High,Hair more between per develop group.,"Level 25, North Wing",1,5,Equipment Failure,Bad decide decade.,Closed,—,2024-08-11T13:35:00,2024-08-11T13:35:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-1D222845,PRJ-060,2024-03-24,First Aid,Medium,Memory hard kitchen different themselves spend.,"Level 33, East Wing",1,0,Equipment Failure,Arm animal recently assume professional leave note.,Open,—,2024-03-24T17:50:00,2024-03-24T17:50:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-6A33CC2F,PRJ-060,2024-04-15,First Aid,Low,Soon your according.,"Level 34, North Wing",1,0,Unsafe Condition,Relationship record young wish.,Open,—,2024-04-15T10:19:00,2024-04-15T10:19:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-9876ED18,PRJ-060,2024-07-16,First Aid,Medium,Specific probably base those accept produce want.,"Level 47, North Wing",1,0,Lack of Training,Commercial choose still woman pattern citizen ten.,Closed,—,2024-07-16T07:41:00,2024-07-16T07:41:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-03FB1E1E,PRJ-060,2026-01-23,Lost Time Injury,High,Indeed decade high.,"Level 47, East Wing",1,16,Unsafe Condition,Suffer order unit apply trip.,Closed,—,2026-01-23T17:35:00,2026-01-23T17:35:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-455620F8,PRJ-062,2025-08-04,Fire Incident,High,Game return strong stock base.,"Level 10, North Wing",0,0,Unsafe Condition,Represent all skill whatever fund bar firm.,Closed,—,2025-08-04T08:44:00,2025-08-04T08:44:00,system@alrashdeng.ae,1,True,High Severity
INC-927A08AA,PRJ-062,2025-07-14,Near Miss,Low,Particularly treat while spend image store.,"Level 19, North Wing",0,0,Lack of Training,Loss over course thousand.,Open,—,2025-07-14T10:01:00,2025-07-14T10:01:00,system@alrashdeng.ae,1,True,—
INC-C1B02D73,PRJ-062,2026-01-19,Near Miss,Medium,You parent individual suggest either maybe through.,"Level 19, West Wing",0,0,Equipment Failure,Change line account event conference husband.,Open,—,2026-01-19T17:37:00,2026-01-19T17:37:00,system@alrashdeng.ae,1,True,—
INC-E0713459,PRJ-062,2025-07-19,Near Miss,Medium,Production realize increase body rock.,"Level 36, West Wing",0,0,Unsafe Condition,Front election black million material material soldier.,Closed,—,2025-07-19T16:59:00,2025-07-19T16:59:00,system@alrashdeng.ae,1,True,—
INC-18DDFDB6,PRJ-062,2025-07-31,Lost Time Injury,High,Area who again away material size.,"Level 1, North Wing",1,30,Unsafe Act,Government majority news husband scene high.,Open,—,2025-07-31T14:26:00,2025-07-31T14:26:00,system@alrashdeng.ae,1,True,High Severity
INC-45553AB3,PRJ-063,2026-02-16,Near Miss,Medium,Before federal worker second person.,"Level 0, North Wing",0,0,Lack of Training,She see management pick morning.,Closed,—,2026-02-16T16:23:00,2026-02-16T16:23:00,system@alrashdeng.ae,1,True,—
INC-10969269,PRJ-063,2025-04-26,Near Miss,Low,Standard dinner protect price woman think.,"Level 12, North Wing",0,0,Unsafe Condition,Member there water know fall effort.,Closed,—,2025-04-26T14:49:00,2025-04-26T14:49:00,system@alrashdeng.ae,1,True,—
INC-1DCC414B,PRJ-063,2025-08-20,Near Miss,Medium,Change trade accept wish process.,"Level 4, West Wing",0,0,Unsafe Act,Keep action investment back.,Closed,—,2025-08-20T08:24:00,2025-08-20T08:24:00,system@alrashdeng.ae,1,True,—
INC-78EFB790,PRJ-063,2025-07-02,Medical Treatment,Medium,Public difficult security skill.,"Level 35, East Wing",1,0,Equipment Failure,In bit another edge tend situation.,Closed,—,2025-07-02T15:43:00,2025-07-02T15:43:00,system@alrashdeng.ae,1,True,—
INC-6EB30CE2,PRJ-063,2025-07-21,Property Damage,Low,Bag story lead.,"Level 38, West Wing",0,0,Unsafe Condition,Report Mr accept tonight.,Open,—,2025-07-21T11:49:00,2025-07-21T11:49:00,system@alrashdeng.ae,1,True,—
INC-81C471E0,PRJ-063,2026-02-02,First Aid,Low,Wind guy join morning into.,"Level 32, North Wing",1,0,Equipment Failure,Lot animal into capital begin risk sometimes.,Open,—,2026-02-02T13:38:00,2026-02-02T13:38:00,system@alrashdeng.ae,1,True,—
INC-9610DA6E,PRJ-063,2025-06-03,Near Miss,Medium,Else action play somebody.,"Level 16, East Wing",0,0,Unsafe Act,Gun laugh computer hair.,Closed,—,2025-06-03T12:28:00,2025-06-03T12:28:00,system@alrashdeng.ae,1,True,—
INC-F4280889,PRJ-064,2025-03-31,Property Damage,Medium,Treatment exactly read time question bill reach.,"Level 31, West Wing",0,0,Unsafe Condition,Generation once environment.,Closed,—,2025-03-31T10:49:00,2025-03-31T10:49:00,system@alrashdeng.ae,1,True,—
INC-C5F3E556,PRJ-064,2024-11-21,First Aid,Low,Opportunity suggest writer much bed provide.,"Level 41, West Wing",1,0,Unsafe Condition,Garden if can mother.,Closed,—,2024-11-21T16:04:00,2024-11-21T16:04:00,system@alrashdeng.ae,1,True,—
INC-8F31BAFD,PRJ-064,2025-02-13,First Aid,Medium,Although group statement although attorney idea power.,"Level 37, East Wing",1,0,Unsafe Act,Same huge drive.,Closed,—,2025-02-13T09:55:00,2025-02-13T09:55:00,system@alrashdeng.ae,1,True,—
INC-5648F953,PRJ-064,2024-06-27,Near Miss,Low,Goal third black but just her baby relate.,"Level 4, West Wing",0,0,Unsafe Act,Work image source girl.,Open,—,2024-06-27T13:27:00,2024-06-27T13:27:00,system@alrashdeng.ae,1,True,—
INC-315F6CED,PRJ-065,2021-11-18,Near Miss,Medium,Task approach sister during technology message.,"Level 8, North Wing",0,0,Lack of Training,Unit speak peace concern their.,Open,—,2021-11-18T16:13:00,2021-11-18T16:13:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-F1FB17E1,PRJ-065,2021-03-08,Lost Time Injury,High,Hit environmental partner.,"Level 32, East Wing",1,24,Unsafe Act,Song leg daughter when power next treat.,Closed,—,2021-03-08T14:02:00,2021-03-08T14:02:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-A2D0D985,PRJ-065,2021-10-27,Medical Treatment,Medium,Throughout senior word policy join.,"Level 44, West Wing",1,0,Unsafe Act,Music middle yeah whose drive represent.,Closed,—,2021-10-27T13:20:00,2021-10-27T13:20:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-06FE7832,PRJ-065,2021-10-23,Near Miss,Medium,Everybody artist reduce.,"Level 24, East Wing",0,0,Unsafe Act,Student research ability move recent weight.,Open,—,2021-10-23T13:20:00,2021-10-23T13:20:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-90B312CA,PRJ-065,2021-05-17,Near Miss,Medium,Like perhaps accept executive third.,"Level 29, North Wing",0,0,Lack of Training,Player water section.,Closed,—,2021-05-17T08:05:00,2021-05-17T08:05:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-03C71011,PRJ-065,2021-10-29,Lost Time Injury,High,Major morning age support.,"Level 8, North Wing",1,30,Equipment Failure,Enjoy box could rate should fly.,Closed,—,2021-10-29T08:33:00,2021-10-29T08:33:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-1E46D6AC,PRJ-065,2021-07-24,Medical Treatment,Low,Nation week trouble foreign lot total meet a.,"Level 44, East Wing",1,0,Unsafe Condition,Conference film him member may.,Closed,—,2021-07-24T16:27:00,2021-07-24T16:27:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-50926491,PRJ-065,2021-10-10,First Aid,Low,Contain have cause movie authority.,"Level 26, South Wing",1,0,Lack of Training,Together bring forget education ball song.,Open,—,2021-10-10T12:08:00,2021-10-10T12:08:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-FAF4A8CC,PRJ-065,2021-06-14,Near Miss,Medium,Add guess decade tend second build.,"Level 5, East Wing",0,0,Unsafe Act,Play because agency security start big against.,Open,—,2021-06-14T10:12:00,2021-06-14T10:12:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-421F602C,PRJ-065,2021-09-04,Near Miss,Medium,Understand within same health former oil trial defense.,"Level 34, North Wing",0,0,Equipment Failure,List record certainly similar.,Closed,—,2021-09-04T15:27:00,2021-09-04T15:27:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-43E601EC,PRJ-065,2021-06-19,Medical Treatment,Low,Difficult let partner among very purpose condition.,"Level 48, North Wing",1,0,Lack of Training,Owner heart anything include in.,Closed,—,2021-06-19T11:09:00,2021-06-19T11:09:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-D4560B52,PRJ-065,2020-09-29,Near Miss,Medium,Data day suddenly past.,"Level 34, East Wing",0,0,Unsafe Condition,Population movement sport nothing.,Closed,—,2020-09-29T08:44:00,2020-09-29T08:44:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-DEA05743,PRJ-067,2026-01-30,Medical Treatment,Low,Issue debate into question crime.,"Level 37, South Wing",1,0,Unsafe Act,Too why realize other society.,Open,—,2026-01-30T07:17:00,2026-01-30T07:17:00,system@alrashdeng.ae,1,True,—
INC-1E0A0B09,PRJ-067,2025-08-27,Near Miss,Low,All myself floor board family red.,"Level 31, West Wing",0,0,Lack of Training,Move pay often theory.,Open,—,2025-08-27T11:53:00,2025-08-27T11:53:00,system@alrashdeng.ae,1,True,—
INC-C278BB4A,PRJ-069,2025-12-31,Property Damage,Low,Campaign account choose.,"Level 21, West Wing",0,0,Lack of Training,Drive develop million place dream.,Open,—,2025-12-31T07:09:00,2025-12-31T07:09:00,system@alrashdeng.ae,1,True,—
INC-252A3CA1,PRJ-069,2025-11-27,Lost Time Injury,High,Agree risk probably many else agency.,"Level 28, West Wing",1,2,Unsafe Act,Early strong true up investment.,Open,—,2025-11-27T12:39:00,2025-11-27T12:39:00,system@alrashdeng.ae,1,True,High Severity
INC-A6FE4211,PRJ-069,2025-08-19,Near Miss,Medium,Home scene less live.,"Level 47, North Wing",0,0,Lack of Training,Paper weight dark me ground wife magazine.,Closed,—,2025-08-19T10:25:00,2025-08-19T10:25:00,system@alrashdeng.ae,1,True,—
INC-869ED41B,PRJ-070,2024-03-22,Medical Treatment,Low,Cut third amount leave.,"Level 33, South Wing",1,0,Equipment Failure,Participant year my far.,Closed,—,2024-03-22T15:48:00,2024-03-22T15:48:00,system@alrashdeng.ae,1,True,—
INC-5CA7E998,PRJ-070,2024-03-04,First Aid,Medium,Model two catch about.,"Level 8, West Wing",1,0,Equipment Failure,Produce then prevent top style identify month.,Closed,—,2024-03-04T13:44:00,2024-03-04T13:44:00,system@alrashdeng.ae,1,True,—
INC-A6719F38,PRJ-071,2026-02-22,Near Miss,Medium,These name off action.,"Level 42, West Wing",0,0,Unsafe Act,Simple together table mean traditional as.,Closed,—,2026-02-22T14:20:00,2026-02-22T14:20:00,system@alrashdeng.ae,1,True,—
INC-4FC39230,PRJ-071,2026-01-05,Near Miss,Medium,Hard name entire follow.,"Level 45, East Wing",0,0,Unsafe Condition,Institution simply quality.,Open,—,2026-01-05T13:39:00,2026-01-05T13:39:00,system@alrashdeng.ae,1,True,—
INC-19D228F6,PRJ-071,2025-07-02,Near Miss,Medium,Participant lead page across but newspaper most enough.,"Level 45, West Wing",0,0,Unsafe Act,Pay trial generation.,Open,—,2025-07-02T17:16:00,2025-07-02T17:16:00,system@alrashdeng.ae,1,True,—
INC-FC6FA36B,PRJ-071,2025-09-18,Near Miss,Low,Necessary and star watch today move court.,"Level 16, East Wing",0,0,Unsafe Condition,Tonight five help reality trouble play.,Closed,—,2025-09-18T14:02:00,2025-09-18T14:02:00,system@alrashdeng.ae,1,True,—
INC-11FB8702,PRJ-071,2025-02-25,Near Miss,Medium,Reach institution institution road fear floor policy.,"Level 21, East Wing",0,0,Unsafe Act,Live raise development agency material new success.,Closed,—,2025-02-25T13:10:00,2025-02-25T13:10:00,system@alrashdeng.ae,1,True,—
INC-F9C2D0F3,PRJ-071,2024-11-11,Near Miss,Low,Relationship subject keep camera same themselves.,"Level 34, West Wing",0,0,Equipment Failure,Market expert time four west main wear.,Open,—,2024-11-11T16:45:00,2024-11-11T16:45:00,system@alrashdeng.ae,1,True,—
INC-3345FA1B,PRJ-072,2021-10-07,Property Damage,Low,Exist cold wife subject.,"Level 14, North Wing",0,0,Unsafe Condition,Hold case lose own whole edge.,Open,—,2021-10-07T14:03:00,2021-10-07T14:03:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-8B6C03F9,PRJ-072,2022-02-20,First Aid,Medium,Last reveal although power.,"Level 45, North Wing",1,0,Lack of Training,Local itself allow final add treat minute resource.,Closed,—,2022-02-20T07:06:00,2022-02-20T07:06:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-1D6C0C5E,PRJ-072,2022-11-29,Near Miss,Medium,Kind family wife catch outside recently.,"Level 13, South Wing",0,0,Unsafe Act,Production successful garden by total professional feel.,Closed,—,2022-11-29T07:18:00,2022-11-29T07:18:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-66E2F50E,PRJ-072,2022-05-23,Near Miss,Medium,Company condition parent yes class work information.,"Level 30, West Wing",0,0,Unsafe Condition,Even item age fire similar bit might just.,Closed,—,2022-05-23T14:59:00,2022-05-23T14:59:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-ABC163B1,PRJ-072,2024-11-20,Medical Treatment,Low,Moment writer pattern sound strong project paper.,"Level 26, South Wing",1,0,Equipment Failure,Case group thing institution may instead.,Closed,—,2024-11-20T10:03:00,2024-11-20T10:03:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-163D8B82,PRJ-072,2023-07-10,First Aid,Low,Dinner husband market political.,"Level 15, East Wing",1,0,Lack of Training,Nice fine make.,Closed,—,2023-07-10T11:25:00,2023-07-10T11:25:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-C5A35DCD,PRJ-072,2024-11-22,Medical Treatment,Medium,Claim certainly discussion hand positive all role chance.,"Level 15, South Wing",1,0,Unsafe Act,Include experience hospital still one its.,Open,—,2024-11-22T07:55:00,2024-11-22T07:55:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-E83608E6,PRJ-072,2022-06-21,Property Damage,Medium,According others involve green.,"Level 18, West Wing",0,0,Equipment Failure,Their final wall very eat area listen million.,Closed,—,2022-06-21T14:29:00,2022-06-21T14:29:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-BC359D86,PRJ-072,2022-05-30,Lost Time Injury,High,Road television practice choose state treat fire.,"Level 42, South Wing",1,2,Equipment Failure,Future push number value.,Open,—,2022-05-30T07:36:00,2022-05-30T07:36:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-0E76B505,PRJ-072,2023-02-15,First Aid,Medium,Similar cup board yeah health similar hundred.,"Level 25, West Wing",1,0,Equipment Failure,Animal language physical quickly.,Closed,—,2023-02-15T14:01:00,2023-02-15T14:01:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-1E31A2C8,PRJ-072,2022-12-03,First Aid,Medium,Behavior protect education police group wear imagine.,"Level 7, North Wing",1,0,Unsafe Act,Challenge learn inside smile.,Closed,—,2022-12-03T12:25:00,2022-12-03T12:25:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-4E7DB439,PRJ-073,2025-03-26,Near Miss,Medium,Full truth purpose trip article floor.,"Level 8, North Wing",0,0,Unsafe Act,Expect thousand public enjoy bank.,Open,—,2025-03-26T17:38:00,2025-03-26T17:38:00,system@alrashdeng.ae,1,True,—
INC-B37C8BB8,PRJ-073,2025-06-09,Near Miss,Low,Theory court stuff tough near return gas.,"Level 22, West Wing",0,0,Lack of Training,Police night type nor school arrive rich pull.,Closed,—,2025-06-09T07:01:00,2025-06-09T07:01:00,system@alrashdeng.ae,1,True,—
INC-F6E4C520,PRJ-073,2026-01-08,Lost Time Injury,High,Scene subject clearly direction south between type.,"Level 48, East Wing",1,10,Lack of Training,Rock after probably phone you.,Closed,—,2026-01-08T12:27:00,2026-01-08T12:27:00,system@alrashdeng.ae,1,True,High Severity
INC-477CF98D,PRJ-073,2025-09-04,Property Damage,Medium,Poor expert direction response certainly.,"Level 43, South Wing",0,0,Unsafe Act,Generation lead investment try material.,Closed,—,2025-09-04T14:57:00,2025-09-04T14:57:00,system@alrashdeng.ae,1,True,—
INC-0DC5594E,PRJ-073,2025-09-22,Near Miss,Medium,Young together wall can player.,"Level 27, South Wing",0,0,Unsafe Condition,Rest trial lose skin smile south.,Closed,—,2025-09-22T09:07:00,2025-09-22T09:07:00,system@alrashdeng.ae,1,True,—
INC-901B8DB9,PRJ-074,2025-03-16,Near Miss,Low,Improve physical society.,"Level 35, South Wing",0,0,Unsafe Act,Against others kind factor.,Closed,—,2025-03-16T10:29:00,2025-03-16T10:29:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-94356B94,PRJ-074,2026-02-24,Near Miss,Low,Easy here employee building me interest media.,"Level 41, West Wing",0,0,Equipment Failure,Like simple whose term conference middle author garden.,Open,—,2026-02-24T07:42:00,2026-02-24T07:42:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-16AE14A9,PRJ-074,2025-05-23,First Aid,Low,Short stop sea direction question go.,"Level 42, South Wing",1,0,Unsafe Condition,Go bring challenge side expert try.,Open,—,2025-05-23T11:33:00,2025-05-23T11:33:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-B11848B7,PRJ-074,2025-04-14,Fire Incident,High,Method after table.,"Level 12, South Wing",0,0,Unsafe Condition,Author safe opportunity particular factor.,Open,—,2025-04-14T14:57:00,2025-04-14T14:57:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-C88E19D8,PRJ-074,2025-05-05,Property Damage,Medium,Tax people score decide real.,"Level 26, West Wing",0,0,Equipment Failure,Choose clear PM some.,Open,—,2025-05-05T11:59:00,2025-05-05T11:59:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-183BB568,PRJ-074,2025-03-04,Near Miss,Medium,Bad eight should window measure design less.,"Level 13, South Wing",0,0,Lack of Training,Appear around talk know perform water return.,Closed,—,2025-03-04T11:32:00,2025-03-04T11:32:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-AB31F518,PRJ-074,2025-09-23,Near Miss,Medium,Control identify use research them.,"Level 41, North Wing",0,0,Equipment Failure,Candidate friend check when many.,Closed,—,2025-09-23T12:30:00,2025-09-23T12:30:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-0A438951,PRJ-074,2025-08-03,Property Damage,Medium,Message your score political kid under material.,"Level 27, East Wing",0,0,Lack of Training,Clear wife course open itself strong.,Open,—,2025-08-03T14:35:00,2025-08-03T14:35:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-84E8E640,PRJ-074,2025-06-04,Near Miss,Medium,Gun environment term southern nation.,"Level 23, North Wing",0,0,Unsafe Condition,Word trial laugh responsibility notice.,Closed,—,2025-06-04T09:28:00,2025-06-04T09:28:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-BE0BBA51,PRJ-074,2025-08-04,First Aid,Medium,Adult information truth bit owner officer coach up.,"Level 24, South Wing",1,0,Lack of Training,System myself scientist management better poor same.,Closed,—,2025-08-04T13:22:00,2025-08-04T13:22:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A5C91055,PRJ-074,2025-03-08,Near Miss,Medium,Off similar author professor political stage forget.,"Level 13, East Wing",0,0,Unsafe Act,They pattern institution believe let guess.,Closed,—,2025-03-08T15:29:00,2025-03-08T15:29:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-CD40E071,PRJ-074,2025-01-04,First Aid,Medium,Skill commercial more.,"Level 15, East Wing",1,0,Unsafe Act,Production side ground staff miss.,Closed,—,2025-01-04T11:35:00,2025-01-04T11:35:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-0E704DDC,PRJ-074,2026-01-24,Property Damage,Medium,Go PM walk.,"Level 28, East Wing",0,0,Equipment Failure,Mention prepare themselves size cover.,Closed,—,2026-01-24T10:37:00,2026-01-24T10:37:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-373C6CC6,PRJ-074,2025-09-12,First Aid,Low,Strong him our color news plant trade.,"Level 1, South Wing",1,0,Unsafe Act,Remember understand marriage push.,Open,—,2025-09-12T15:28:00,2025-09-12T15:28:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-652D4876,PRJ-075,2023-03-01,First Aid,Medium,Put little create baby think clear employee.,"Level 3, West Wing",1,0,Equipment Failure,Much care prevent know land.,Closed,—,2023-03-01T17:45:00,2023-03-01T17:45:00,system@alrashdeng.ae,1,True,—
INC-A6A866C3,PRJ-075,2021-01-15,Medical Treatment,Low,Economy participant speak son order.,"Level 0, East Wing",1,0,Unsafe Act,Heart establish why offer win several his.,Open,—,2021-01-15T12:30:00,2021-01-15T12:30:00,system@alrashdeng.ae,1,True,—
INC-4727F854,PRJ-075,2022-08-06,First Aid,Medium,Whole way respond.,"Level 25, South Wing",1,0,Unsafe Condition,Short land professor such.,Closed,—,2022-08-06T13:13:00,2022-08-06T13:13:00,system@alrashdeng.ae,1,True,—
INC-A2DBCC0B,PRJ-075,2021-12-14,Near Miss,Medium,Month accept know fly body must.,"Level 21, North Wing",0,0,Equipment Failure,Become traditional so visit bed most.,Closed,—,2021-12-14T08:22:00,2021-12-14T08:22:00,system@alrashdeng.ae,1,True,—
INC-5AE9AF9A,PRJ-075,2021-12-17,Near Miss,Low,Black everyone score increase week baby impact I.,"Level 4, East Wing",0,0,Unsafe Act,Rather someone why result area establish evening.,Open,—,2021-12-17T10:45:00,2021-12-17T10:45:00,system@alrashdeng.ae,1,True,—
INC-2F74562F,PRJ-076,2022-02-07,First Aid,Medium,Pressure garden her fight have such.,"Level 39, North Wing",1,0,Equipment Failure,Guy leader court cause poor look.,Open,—,2022-02-07T15:27:00,2022-02-07T15:27:00,system@alrashdeng.ae,1,True,—
INC-00B1EACC,PRJ-076,2023-01-24,Near Miss,Low,Mind pass society soon charge during.,"Level 40, East Wing",0,0,Equipment Failure,Situation through international reflect bring reflect PM tell.,Closed,—,2023-01-24T07:50:00,2023-01-24T07:50:00,system@alrashdeng.ae,1,True,—
INC-D545AFE1,PRJ-076,2024-10-13,Medical Treatment,Medium,Detail study leg student so focus.,"Level 0, East Wing",1,0,Unsafe Condition,Close others week remember audience.,Open,—,2024-10-13T13:29:00,2024-10-13T13:29:00,system@alrashdeng.ae,1,True,—
INC-33D003DD,PRJ-076,2024-12-14,Near Miss,Medium,Various sort help goal.,"Level 23, South Wing",0,0,Unsafe Condition,Look teach anything huge.,Closed,—,2024-12-14T11:04:00,2024-12-14T11:04:00,system@alrashdeng.ae,1,True,—
INC-D8ECDD55,PRJ-077,2022-07-17,Near Miss,Medium,Around office especially build prevent off talk.,"Level 23, East Wing",0,0,Unsafe Condition,Kitchen issue dark organization without include allow.,Open,—,2022-07-17T17:59:00,2022-07-17T17:59:00,system@alrashdeng.ae,1,True,—
INC-8CAC4E32,PRJ-077,2023-01-24,Medical Treatment,Medium,Even inside attorney chance painting us despite.,"Level 45, West Wing",1,0,Equipment Failure,Prove majority military Republican laugh none meet.,Closed,—,2023-01-24T12:07:00,2023-01-24T12:07:00,system@alrashdeng.ae,1,True,—
INC-748C879D,PRJ-077,2022-08-24,Near Miss,Low,Perform worry scientist Mrs issue computer.,"Level 8, North Wing",0,0,Unsafe Condition,Turn cost receive activity single.,Closed,—,2022-08-24T14:45:00,2022-08-24T14:45:00,system@alrashdeng.ae,1,True,—
INC-E63DE1FC,PRJ-077,2022-03-08,Near Miss,Low,Either sport opportunity great break yes.,"Level 41, North Wing",0,0,Unsafe Act,His teach risk because structure.,Closed,—,2022-03-08T09:05:00,2022-03-08T09:05:00,system@alrashdeng.ae,1,True,—
INC-F791645D,PRJ-078,2022-10-20,First Aid,Low,Everybody movie trade consumer.,"Level 2, East Wing",1,0,Equipment Failure,Sell if visit politics strategy.,Open,—,2022-10-20T12:52:00,2022-10-20T12:52:00,system@alrashdeng.ae,1,True,—
INC-730A96E3,PRJ-078,2023-12-19,Property Damage,Medium,Information for nothing prove.,"Level 28, West Wing",0,0,Unsafe Condition,Professional site produce health.,Closed,—,2023-12-19T17:41:00,2023-12-19T17:41:00,system@alrashdeng.ae,1,True,—
