document_id,project_id,document_type,document_number,title,revision,created_date,created_by_emp,status,discipline,file_path,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
DOC-C1D70C88,PRJ-001,Meeting Minutes,MEE-001-906,Foreign lawyer magazine,R1,2025-03-06,EMP-0117,For Review,Architectural,//server/projects/PRJ-001/Meeting Minutes/crfgNa.pdf,—,2025-03-06T11:19:00,2025-03-06T11:19:00,system@alrashdeng.ae,1,True,—
DOC-1DFDBB29,PRJ-001,Meeting Minutes,MEE-001-747,House collection reveal office,R0,2024-09-03,EMP-0128,Approved,Structural,//server/projects/PRJ-001/Meeting Minutes/BAIEQi.pdf,—,2024-09-03T15:44:00,2024-09-03T15:44:00,system@alrashdeng.ae,1,True,—
DOC-1FC0AE93,PRJ-001,Material Submittal,MAT-001-951,Mention wall arm prevent without model,R0,2025-03-29,EMP-0126,For Review,MEP,//server/projects/PRJ-001/Material Submittal/JiPnNd.pdf,—,2025-03-29T12:14:00,2025-03-29T12:14:00,system@alrashdeng.ae,1,True,—
DOC-281FA4F9,PRJ-001,NCR,NCR-001-706,Memory city family too,R1,2025-07-23,EMP-0129,Approved,MEP,//server/projects/PRJ-001/NCR/VkOxZW.pdf,—,2025-07-23T17:32:00,2025-07-23T17:32:00,system@alrashdeng.ae,1,True,—
DOC-EEE02A5C,PRJ-001,Test Report,TES-001-297,Study item attack feel and,R1,2024-11-17,EMP-0130,Draft,Architectural,//server/projects/PRJ-001/Test Report/OFSdIU.pdf,—,2024-11-17T07:20:00,2024-11-17T07:20:00,system@alrashdeng.ae,1,True,—
DOC-114A8C54,PRJ-001,Method Statement,MET-001-508,High majority budget,R3,2025-01-16,EMP-0129,Approved,MEP,//server/projects/PRJ-001/Method Statement/xSPjCa.pdf,—,2025-01-16T14:24:00,2025-01-16T14:24:00,system@alrashdeng.ae,1,True,—
DOC-C16232A4,PRJ-001,NCR,NCR-001-519,Meet task degree executive radio simply,R0,2025-10-18,EMP-0117,Approved,Civil,//server/projects/PRJ-001/NCR/LEYgAl.pdf,—,2025-10-18T07:56:00,2025-10-18T07:56:00,system@alrashdeng.ae,1,True,—
DOC-FB079401,PRJ-001,Inspection Request,INS-001-315,Full move accept traditional though participant,R0,2025-02-15,EMP-0123,Approved,Architectural,//server/projects/PRJ-001/Inspection Request/rZBFkA.pdf,—,2025-02-15T07:47:00,2025-02-15T07:47:00,system@alrashdeng.ae,1,True,—
DOC-0E3DF59A,PRJ-001,Shop Drawing,SHO-001-745,Strong agent voice,R2,2026-01-25,EMP-0127,For Review,HSE,//server/projects/PRJ-001/Shop Drawing/lnGXXM.pdf,—,2026-01-25T09:17:00,2026-01-25T09:17:00,system@alrashdeng.ae,1,True,—
DOC-9E1432FB,PRJ-001,Inspection Request,INS-001-380,Century story phone quality when,R3,2024-12-09,EMP-0129,Approved,Civil,//server/projects/PRJ-001/Inspection Request/GgVhOX.pdf,—,2024-12-09T10:06:00,2024-12-09T10:06:00,system@alrashdeng.ae,1,True,—
DOC-A4F5940C,PRJ-001,Material Submittal,MAT-001-758,Travel begin yet,R0,2024-08-19,EMP-0129,For Review,MEP,//server/projects/PRJ-001/Material Submittal/JCXfdZ.pdf,—,2024-08-19T17:51:00,2024-08-19T17:51:00,system@alrashdeng.ae,1,True,—
DOC-BB2FE07C,PRJ-001,Variation Order,VAR-001-378,Huge those threat break yet,R0,2025-04-16,EMP-0129,Approved,Structural,//server/projects/PRJ-001/Variation Order/HSSmQf.pdf,—,2025-04-16T15:52:00,2025-04-16T15:52:00,system@alrashdeng.ae,1,True,—
DOC-34AFFD03,PRJ-001,NCR,NCR-001-189,School person available teacher which fly,R1,2023-12-26,EMP-0128,Approved,MEP,//server/projects/PRJ-001/NCR/Ethlne.pdf,—,2023-12-26T12:25:00,2023-12-26T12:25:00,system@alrashdeng.ae,1,True,—
DOC-7F3655C5,PRJ-001,NCR,NCR-001-650,A difficult upon avoid worry,R1,2024-09-04,EMP-0124,Approved,HSE,//server/projects/PRJ-001/NCR/NlJFOP.pdf,—,2024-09-04T08:34:00,2024-09-04T08:34:00,system@alrashdeng.ae,1,True,—
DOC-1C3FB5AE,PRJ-001,As-Built Drawing,AS--001-497,Detail behavior create,R0,2024-04-04,EMP-0124,Approved,Structural,//server/projects/PRJ-001/As-Built Drawing/bOMIsV.pdf,—,2024-04-04T13:32:00,2024-04-04T13:32:00,system@alrashdeng.ae,1,True,—
DOC-BC1DAF68,PRJ-001,Progress Report,PRO-001-161,Physical I example firm sound need,R0,2024-01-27,EMP-0122,Approved,Architectural,//server/projects/PRJ-001/Progress Report/BLmrqc.pdf,—,2024-01-27T14:48:00,2024-01-27T14:48:00,system@alrashdeng.ae,1,True,—
DOC-6B544450,PRJ-001,Inspection Request,INS-001-446,Receive move economic,R0,2024-12-03,EMP-0128,Draft,MEP,//server/projects/PRJ-001/Inspection Request/hKjLmf.pdf,—,2024-12-03T17:18:00,2024-12-03T17:18:00,system@alrashdeng.ae,1,True,—
DOC-6D7C165A,PRJ-001,Inspection Request,INS-001-471,American fund western to,R0,2025-03-27,EMP-0128,Approved,Civil,//server/projects/PRJ-001/Inspection Request/RaRgjo.pdf,—,2025-03-27T13:22:00,2025-03-27T13:22:00,system@alrashdeng.ae,1,True,—
DOC-099E76A9,PRJ-001,NCR,NCR-001-351,Detail who late official,R0,2024-11-29,EMP-0122,Approved,MEP,//server/projects/PRJ-001/NCR/RaXSuR.pdf,—,2024-11-29T11:11:00,2024-11-29T11:11:00,system@alrashdeng.ae,1,True,—
DOC-EB1F41E8,PRJ-001,Site Instruction,SIT-001-806,Industry remember forward practice case,R3,2025-02-13,EMP-0126,Draft,HSE,//server/projects/PRJ-001/Site Instruction/sevFEv.pdf,—,2025-02-13T17:58:00,2025-02-13T17:58:00,system@alrashdeng.ae,1,True,—
DOC-1CB5C5C3,PRJ-001,Variation Order,VAR-001-541,Quickly read politics environmental,R0,2025-10-30,EMP-0119,For Review,MEP,//server/projects/PRJ-001/Variation Order/AKSKoc.pdf,—,2025-10-30T13:57:00,2025-10-30T13:57:00,system@alrashdeng.ae,1,True,—
DOC-C329940F,PRJ-001,Material Submittal,MAT-001-421,Recently clearly community cold guess stop,R0,2025-10-19,EMP-0126,Approved,Civil,//server/projects/PRJ-001/Material Submittal/KWTYir.pdf,—,2025-10-19T12:36:00,2025-10-19T12:36:00,system@alrashdeng.ae,1,True,—
DOC-AED95FEF,PRJ-001,As-Built Drawing,AS--001-866,We low whose leader,R2,2025-10-27,EMP-0128,Superseded,MEP,//server/projects/PRJ-001/As-Built Drawing/PcPfux.pdf,—,2025-10-27T13:26:00,2025-10-27T13:26:00,system@alrashdeng.ae,1,True,—
DOC-527CFCFF,PRJ-001,Test Report,TES-001-318,Service interest between allow,R0,2025-04-27,EMP-0122,Superseded,Structural,//server/projects/PRJ-001/Test Report/SJgBCF.pdf,—,2025-04-27T10:08:00,2025-04-27T10:08:00,system@alrashdeng.ae,1,True,—
DOC-20AF3A9E,PRJ-001,Material Submittal,MAT-001-852,Religious above hold,R2,2025-06-04,EMP-0129,For Review,Architectural,//server/projects/PRJ-001/Material Submittal/KkREgy.pdf,—,2025-06-04T13:10:00,2025-06-04T13:10:00,system@alrashdeng.ae,1,True,—
DOC-9301693F,PRJ-001,Variation Order,VAR-001-857,Development hit nor,R2,2024-12-24,EMP-0123,Approved,Civil,//server/projects/PRJ-001/Variation Order/OnNnrM.pdf,—,2024-12-24T08:36:00,2024-12-24T08:36:00,system@alrashdeng.ae,1,True,—
DOC-78E9D109,PRJ-001,As-Built Drawing,AS--001-947,Face who defense ask loss avoid,R1,2024-05-10,EMP-0122,Draft,MEP,//server/projects/PRJ-001/As-Built Drawing/KIWItz.pdf,—,2024-05-10T07:18:00,2024-05-10T07:18:00,system@alrashdeng.ae,1,True,—
DOC-3B3AC52B,PRJ-001,NCR,NCR-001-405,Scene career individual mission,R3,2026-01-24,EMP-0117,Superseded,MEP,//server/projects/PRJ-001/NCR/hTRHmU.pdf,—,2026-01-24T17:54:00,2026-01-24T17:54:00,system@alrashdeng.ae,1,True,—
DOC-B6B202D8,PRJ-001,Meeting Minutes,MEE-001-280,Cost exactly card population subject,R0,2025-01-03,EMP-0117,Draft,Civil,//server/projects/PRJ-001/Meeting Minutes/WxQqxV.pdf,—,2025-01-03T10:18:00,2025-01-03T10:18:00,system@alrashdeng.ae,1,True,—
DOC-12A1D8FD,PRJ-001,Meeting Minutes,MEE-001-275,Baby sit summer service maybe,R1,2024-05-08,EMP-0126,Approved,Civil,//server/projects/PRJ-001/Meeting Minutes/lYpKwY.pdf,—,2024-05-08T09:34:00,2024-05-08T09:34:00,system@alrashdeng.ae,1,True,—
DOC-A04FED4F,PRJ-001,Test Report,TES-001-551,So entire themselves,R1,2024-02-21,EMP-0123,Approved,HSE,//server/projects/PRJ-001/Test Report/pjVRBD.pdf,—,2024-02-21T08:41:00,2024-02-21T08:41:00,system@alrashdeng.ae,1,True,—
DOC-496A9EDE,PRJ-001,Inspection Request,INS-001-446,Inside debate next,R1,2025-05-20,EMP-0119,Approved,MEP,//server/projects/PRJ-001/Inspection Request/OLZjzx.pdf,—,2025-05-20T10:38:00,2025-05-20T10:38:00,system@alrashdeng.ae,1,True,—
DOC-E430BB89,PRJ-001,Variation Order,VAR-001-128,Make on both point,R1,2024-08-02,EMP-0117,For Review,Architectural,//server/projects/PRJ-001/Variation Order/YmlbRm.pdf,—,2024-08-02T17:22:00,2024-08-02T17:22:00,system@alrashdeng.ae,1,True,—
DOC-1C96C1C1,PRJ-001,Progress Report,PRO-001-271,Early laugh rich,R2,2026-02-20,EMP-0130,Approved,Civil,//server/projects/PRJ-001/Progress Report/oXyfLe.pdf,—,2026-02-20T16:25:00,2026-02-20T16:25:00,system@alrashdeng.ae,1,True,—
DOC-3B8B0951,PRJ-001,NCR,NCR-001-129,Involve over while,R0,2025-09-20,EMP-0128,Approved,Structural,//server/projects/PRJ-001/NCR/TEZnmL.pdf,—,2025-09-20T14:15:00,2025-09-20T14:15:00,system@alrashdeng.ae,1,True,—
DOC-585F530B,PRJ-001,Material Submittal,MAT-001-640,Apply away sit strong child,R2,2025-11-28,EMP-0123,For Review,HSE,//server/projects/PRJ-001/Material Submittal/DZFyRp.pdf,—,2025-11-28T14:41:00,2025-11-28T14:41:00,system@alrashdeng.ae,1,True,—
DOC-FB5B36B0,PRJ-001,Site Instruction,SIT-001-978,Like level report,R1,2025-01-23,EMP-0119,Draft,Structural,//server/projects/PRJ-001/Site Instruction/BagokA.pdf,—,2025-01-23T08:33:00,2025-01-23T08:33:00,system@alrashdeng.ae,1,True,—
DOC-143DA1FF,PRJ-001,Meeting Minutes,MEE-001-352,Ever win add inside analysis her song,R0,2025-07-23,EMP-0127,Approved,HSE,//server/projects/PRJ-001/Meeting Minutes/NplmAE.pdf,—,2025-07-23T16:58:00,2025-07-23T16:58:00,system@alrashdeng.ae,1,True,—
DOC-6AAA2FAD,PRJ-001,RFI,RFI-001-890,Where reality from,R3,2023-12-30,EMP-0122,Approved,HSE,//server/projects/PRJ-001/RFI/POxfUm.pdf,—,2023-12-30T10:35:00,2023-12-30T10:35:00,system@alrashdeng.ae,1,True,—
DOC-75591A7D,PRJ-001,As-Built Drawing,AS--001-531,Morning college four,R3,2024-07-12,EMP-0124,Approved,Structural,//server/projects/PRJ-001/As-Built Drawing/ftyOKc.pdf,—,2024-07-12T14:25:00,2024-07-12T14:25:00,system@alrashdeng.ae,1,True,—
DOC-559034CA,PRJ-001,Site Instruction,SIT-001-212,Whom rich sometimes hotel,R0,2025-07-26,EMP-0119,Superseded,Civil,//server/projects/PRJ-001/Site Instruction/hmogDl.pdf,—,2025-07-26T08:15:00,2025-07-26T08:15:00,system@alrashdeng.ae,1,True,—
DOC-A3D72CE5,PRJ-001,Variation Order,VAR-001-409,None station artist,R0,2024-09-08,EMP-0126,Superseded,MEP,//server/projects/PRJ-001/Variation Order/SiZPnm.pdf,—,2024-09-08T08:06:00,2024-09-08T08:06:00,system@alrashdeng.ae,1,True,—
DOC-43676D72,PRJ-001,Site Instruction,SIT-001-999,Affect visit always decide size,R1,2024-05-15,EMP-0119,Approved,Structural,//server/projects/PRJ-001/Site Instruction/aIyoGA.pdf,—,2024-05-15T09:46:00,2024-05-15T09:46:00,system@alrashdeng.ae,1,True,—
DOC-94053A65,PRJ-001,Variation Order,VAR-001-475,Market century capital moment,R0,2024-07-11,EMP-0119,Draft,HSE,//server/projects/PRJ-001/Variation Order/MSTJgG.pdf,—,2024-07-11T12:52:00,2024-07-11T12:52:00,system@alrashdeng.ae,1,True,—
DOC-0D7FBA4B,PRJ-001,Inspection Request,INS-001-562,War black radio theory environment conference,R0,2024-10-09,EMP-0127,Superseded,Architectural,//server/projects/PRJ-001/Inspection Request/zKiOUx.pdf,—,2024-10-09T11:09:00,2024-10-09T11:09:00,system@alrashdeng.ae,1,True,—
DOC-94250F27,PRJ-001,Shop Drawing,SHO-001-519,A recently lot forward,R1,2024-10-19,EMP-0128,Draft,Structural,//server/projects/PRJ-001/Shop Drawing/qTDlWB.pdf,—,2024-10-19T11:39:00,2024-10-19T11:39:00,system@alrashdeng.ae,1,True,—
DOC-0E4A6130,PRJ-001,RFI,RFI-001-373,Either charge address just,R0,2025-06-21,EMP-0124,Superseded,Architectural,//server/projects/PRJ-001/RFI/zJJqGY.pdf,—,2025-06-21T11:09:00,2025-06-21T11:09:00,system@alrashdeng.ae,1,True,—
DOC-31976672,PRJ-001,Shop Drawing,SHO-001-832,Assume recent staff worker,R3,2024-02-28,EMP-0130,Superseded,MEP,//server/projects/PRJ-001/Shop Drawing/cmRxVZ.pdf,—,2024-02-28T07:51:00,2024-02-28T07:51:00,system@alrashdeng.ae,1,True,—
DOC-42EEDAFE,PRJ-001,Inspection Request,INS-001-600,Eight tax when despite party,R1,2026-01-13,EMP-0124,Superseded,Structural,//server/projects/PRJ-001/Inspection Request/PPLezb.pdf,—,2026-01-13T15:36:00,2026-01-13T15:36:00,system@alrashdeng.ae,1,True,—
DOC-34C5058F,PRJ-001,Material Submittal,MAT-001-688,Add water prevent,R0,2024-06-02,EMP-0124,For Review,HSE,//server/projects/PRJ-001/Material Submittal/fSCXnu.pdf,—,2024-06-02T08:05:00,2024-06-02T08:05:00,system@alrashdeng.ae,1,True,—
DOC-CCB2FE35,PRJ-001,Method Statement,MET-001-770,Contain serious source,R0,2024-05-21,EMP-0127,For Review,HSE,//server/projects/PRJ-001/Method Statement/cTGuuv.pdf,—,2024-05-21T10:34:00,2024-05-21T10:34:00,system@alrashdeng.ae,1,True,—
DOC-4B4CEA6C,PRJ-001,Method Statement,MET-001-618,Night and provide,R1,2024-08-18,EMP-0128,Approved,MEP,//server/projects/PRJ-001/Method Statement/FxrYpI.pdf,—,2024-08-18T15:46:00,2024-08-18T15:46:00,system@alrashdeng.ae,1,True,—
DOC-F57E1EA7,PRJ-001,Variation Order,VAR-001-306,Prevent which nature choice office music,R0,2025-05-21,EMP-0123,Approved,Civil,//server/projects/PRJ-001/Variation Order/bbMoCo.pdf,—,2025-05-21T10:22:00,2025-05-21T10:22:00,system@alrashdeng.ae,1,True,—
DOC-CBCAA154,PRJ-001,Variation Order,VAR-001-364,Draw should product,R0,2025-01-28,EMP-0123,Superseded,Architectural,//server/projects/PRJ-001/Variation Order/EhmlFK.pdf,—,2025-01-28T07:52:00,2025-01-28T07:52:00,system@alrashdeng.ae,1,True,—
DOC-3B553373,PRJ-001,Test Report,TES-001-294,Week fund whatever piece,R3,2024-01-14,EMP-0130,Approved,HSE,//server/projects/PRJ-001/Test Report/ctMecb.pdf,—,2024-01-14T15:25:00,2024-01-14T15:25:00,system@alrashdeng.ae,1,True,—
DOC-49F731D1,PRJ-001,Material Submittal,MAT-001-102,Meeting read watch yourself provide,R0,2025-02-16,EMP-0117,Approved,Architectural,//server/projects/PRJ-001/Material Submittal/JyWbyt.pdf,—,2025-02-16T08:38:00,2025-02-16T08:38:00,system@alrashdeng.ae,1,True,—
DOC-720C9B8B,PRJ-001,Meeting Minutes,MEE-001-612,Certain office majority away trouble Congress,R1,2025-12-16,EMP-0129,Approved,MEP,//server/projects/PRJ-001/Meeting Minutes/FbkZOj.pdf,—,2025-12-16T10:06:00,2025-12-16T10:06:00,system@alrashdeng.ae,1,True,—
DOC-CB7264E0,PRJ-001,Progress Report,PRO-001-640,Whom position care name four,R0,2025-03-16,EMP-0127,Approved,Architectural,//server/projects/PRJ-001/Progress Report/NbkCTW.pdf,—,2025-03-16T13:43:00,2025-03-16T13:43:00,system@alrashdeng.ae,1,True,—
DOC-1D6B7994,PRJ-001,Material Submittal,MAT-001-348,Measure mind night system reality,R2,2024-10-30,EMP-0117,For Review,Architectural,//server/projects/PRJ-001/Material Submittal/HMhEjG.pdf,—,2024-10-30T16:17:00,2024-10-30T16:17:00,system@alrashdeng.ae,1,True,—
DOC-5E3AED87,PRJ-001,Site Instruction,SIT-001-573,Ball middle ask quality reality,R3,2024-10-30,EMP-0117,For Review,MEP,//server/projects/PRJ-001/Site Instruction/mpkXJj.pdf,—,2024-10-30T13:35:00,2024-10-30T13:35:00,system@alrashdeng.ae,1,True,—
DOC-A04EDDA5,PRJ-001,Shop Drawing,SHO-001-754,Phone audience large,R1,2025-04-28,EMP-0128,Draft,Architectural,//server/projects/PRJ-001/Shop Drawing/dWuvQx.pdf,—,2025-04-28T15:03:00,2025-04-28T15:03:00,system@alrashdeng.ae,1,True,—
DOC-F339DF17,PRJ-001,Material Submittal,MAT-001-647,Old beat big soon,R0,2024-08-13,EMP-0124,For Review,Civil,//server/projects/PRJ-001/Material Submittal/rkfTmM.pdf,—,2024-08-13T13:39:00,2024-08-13T13:39:00,system@alrashdeng.ae,1,True,—
DOC-4063C923,PRJ-001,Shop Drawing,SHO-001-902,Media movie mission can kid,R0,2024-12-17,EMP-0126,Approved,MEP,//server/projects/PRJ-001/Shop Drawing/VRdVQF.pdf,—,2024-12-17T11:46:00,2024-12-17T11:46:00,system@alrashdeng.ae,1,True,—
DOC-39F1AF59,PRJ-001,As-Built Drawing,AS--001-495,Make success vote choose,R1,2024-06-08,EMP-0122,Draft,HSE,//server/projects/PRJ-001/As-Built Drawing/icpNdQ.pdf,—,2024-06-08T07:27:00,2024-06-08T07:27:00,system@alrashdeng.ae,1,True,—
DOC-A807438C,PRJ-001,Inspection Request,INS-001-221,Claim force with season one,R0,2025-02-15,EMP-0122,Draft,HSE,//server/projects/PRJ-001/Inspection Request/CLkiId.pdf,—,2025-02-15T16:33:00,2025-02-15T16:33:00,system@alrashdeng.ae,1,True,—
DOC-47A579B7,PRJ-001,Shop Drawing,SHO-001-318,Thought house example suggest section,R2,2024-06-02,EMP-0122,Approved,Structural,//server/projects/PRJ-001/Shop Drawing/qbNBYh.pdf,—,2024-06-02T08:00:00,2024-06-02T08:00:00,system@alrashdeng.ae,1,True,—
DOC-70080C12,PRJ-002,Material Submittal,MAT-002-923,Head international training everything nice,R1,2022-05-11,EMP-0129,Draft,HSE,//server/projects/PRJ-002/Material Submittal/bCVkxf.pdf,—,2022-05-11T17:26:00,2022-05-11T17:26:00,system@alrashdeng.ae,1,True,—
DOC-D8721D37,PRJ-002,Method Statement,MET-002-716,Mouth group someone service how,R2,2021-06-17,EMP-0127,Approved,Structural,//server/projects/PRJ-002/Method Statement/ZQQaWt.pdf,—,2021-06-17T16:09:00,2021-06-17T16:09:00,system@alrashdeng.ae,1,True,—
DOC-8E638032,PRJ-002,Material Submittal,MAT-002-220,Before PM seem agree night,R1,2021-09-25,EMP-0119,For Review,Structural,//server/projects/PRJ-002/Material Submittal/ZbqYOc.pdf,—,2021-09-25T13:26:00,2021-09-25T13:26:00,system@alrashdeng.ae,1,True,—
DOC-0C1B016A,PRJ-002,Variation Order,VAR-002-461,Public director including color trouble,R0,2022-01-14,EMP-0126,For Review,HSE,//server/projects/PRJ-002/Variation Order/RYtTla.pdf,—,2022-01-14T10:30:00,2022-01-14T10:30:00,system@alrashdeng.ae,1,True,—
DOC-43960BD4,PRJ-002,Test Report,TES-002-312,Challenge attention up interview voice look,R2,2021-11-24,EMP-0126,Approved,HSE,//server/projects/PRJ-002/Test Report/lZGSuY.pdf,—,2021-11-24T16:32:00,2021-11-24T16:32:00,system@alrashdeng.ae,1,True,—
DOC-32D76A02,PRJ-002,Variation Order,VAR-002-788,Tell spend process six budget expert,R3,2022-07-09,EMP-0123,Approved,MEP,//server/projects/PRJ-002/Variation Order/FhAXwP.pdf,—,2022-07-09T15:45:00,2022-07-09T15:45:00,system@alrashdeng.ae,1,True,—
DOC-A1F0CEEE,PRJ-002,Inspection Request,INS-002-998,Source property smile scientist,R3,2022-06-30,EMP-0123,Superseded,Civil,//server/projects/PRJ-002/Inspection Request/XqsmIi.pdf,—,2022-06-30T15:49:00,2022-06-30T15:49:00,system@alrashdeng.ae,1,True,—
DOC-E0F8B806,PRJ-002,NCR,NCR-002-896,Week middle author likely nation manager,R0,2022-06-08,EMP-0119,Approved,MEP,//server/projects/PRJ-002/NCR/SJXhXd.pdf,—,2022-06-08T16:50:00,2022-06-08T16:50:00,system@alrashdeng.ae,1,True,—
DOC-C1FCC354,PRJ-002,NCR,NCR-002-721,Throw above consider,R1,2021-08-04,EMP-0123,Superseded,MEP,//server/projects/PRJ-002/NCR/OaCHSS.pdf,—,2021-08-04T16:13:00,2021-08-04T16:13:00,system@alrashdeng.ae,1,True,—
DOC-CB58211B,PRJ-002,Meeting Minutes,MEE-002-310,South worker back here quickly situation,R3,2022-10-03,EMP-0117,For Review,HSE,//server/projects/PRJ-002/Meeting Minutes/Qjxuqm.pdf,—,2022-10-03T12:47:00,2022-10-03T12:47:00,system@alrashdeng.ae,1,True,—
DOC-7CF4E15C,PRJ-002,RFI,RFI-002-565,Think two Congress,R2,2022-09-22,EMP-0122,Superseded,HSE,//server/projects/PRJ-002/RFI/HFnXbf.pdf,—,2022-09-22T12:39:00,2022-09-22T12:39:00,system@alrashdeng.ae,1,True,—
DOC-8D688B75,PRJ-002,Test Report,TES-002-357,Attack executive present day,R3,2023-07-04,EMP-0122,Draft,Civil,//server/projects/PRJ-002/Test Report/VjbLpe.pdf,—,2023-07-04T11:47:00,2023-07-04T11:47:00,system@alrashdeng.ae,1,True,—
DOC-8A30B32D,PRJ-002,NCR,NCR-002-868,Agency produce without smile meeting north,R1,2022-12-29,EMP-0126,Approved,Civil,//server/projects/PRJ-002/NCR/jMkoQc.pdf,—,2022-12-29T16:31:00,2022-12-29T16:31:00,system@alrashdeng.ae,1,True,—
DOC-BD887E6D,PRJ-002,Meeting Minutes,MEE-002-127,Participant account wish,R3,2023-07-10,EMP-0124,Superseded,Civil,//server/projects/PRJ-002/Meeting Minutes/BPxsie.pdf,—,2023-07-10T15:37:00,2023-07-10T15:37:00,system@alrashdeng.ae,1,True,—
DOC-F673BDAF,PRJ-002,Test Report,TES-002-859,Billion yes either challenge peace,R3,2022-02-09,EMP-0117,For Review,HSE,//server/projects/PRJ-002/Test Report/pNpJPq.pdf,—,2022-02-09T07:06:00,2022-02-09T07:06:00,system@alrashdeng.ae,1,True,—
DOC-49135307,PRJ-002,Meeting Minutes,MEE-002-870,Although miss lose,R0,2021-10-26,EMP-0129,Draft,Architectural,//server/projects/PRJ-002/Meeting Minutes/NfCtla.pdf,—,2021-10-26T07:29:00,2021-10-26T07:29:00,system@alrashdeng.ae,1,True,—
DOC-60055B4F,PRJ-002,Test Report,TES-002-239,Town current morning action,R1,2022-06-23,EMP-0124,Superseded,HSE,//server/projects/PRJ-002/Test Report/mebAlf.pdf,—,2022-06-23T10:04:00,2022-06-23T10:04:00,system@alrashdeng.ae,1,True,—
DOC-0E205C06,PRJ-002,Meeting Minutes,MEE-002-166,Parent still some increase clearly treatment,R0,2021-12-02,EMP-0117,Approved,Civil,//server/projects/PRJ-002/Meeting Minutes/aAoQtW.pdf,—,2021-12-02T12:43:00,2021-12-02T12:43:00,system@alrashdeng.ae,1,True,—
DOC-BBBEFDDE,PRJ-002,Variation Order,VAR-002-353,Husband single church project,R1,2022-07-03,EMP-0128,For Review,Structural,//server/projects/PRJ-002/Variation Order/EYArlZ.pdf,—,2022-07-03T16:48:00,2022-07-03T16:48:00,system@alrashdeng.ae,1,True,—
DOC-32CBDBC2,PRJ-002,Test Report,TES-002-614,Around kid us can rest threat,R3,2022-05-26,EMP-0128,Draft,Architectural,//server/projects/PRJ-002/Test Report/EvTpUV.pdf,—,2022-05-26T07:37:00,2022-05-26T07:37:00,system@alrashdeng.ae,1,True,—
DOC-615AE449,PRJ-002,Test Report,TES-002-504,Another set that,R0,2021-12-11,EMP-0130,Superseded,Architectural,//server/projects/PRJ-002/Test Report/IZtSqd.pdf,—,2021-12-11T10:48:00,2021-12-11T10:48:00,system@alrashdeng.ae,1,True,—
DOC-59B81243,PRJ-002,Progress Report,PRO-002-899,Also indicate never,R2,2022-04-10,EMP-0122,For Review,Civil,//server/projects/PRJ-002/Progress Report/QIwJYx.pdf,—,2022-04-10T10:10:00,2022-04-10T10:10:00,system@alrashdeng.ae,1,True,—
